src_lang,tgt_lang,src,tgt
eng_Latn,hin_Deva,"In this incident, 31 people died, including the gunman.
","इस घटना में बंदूकधारी समेत 31 लोगों की मृत्यु हो गई।
"
eng_Latn,hin_Deva,"The children will be assigned attorneys and the case hearing will be held next week.
","बच्चों को वकील दिए जाएंगे और मामले की सुनवाई अगले सप्ताह होगी।
"
eng_Latn,hin_Deva,"In 1954, Turing died aged 41 from cyanide poisoning.
","1954 में, ट्यूरिंग की 41 वर्ष की आयु में साइनाइड विषाक्तता से मृत्यु हो गई।
"
eng_Latn,hin_Deva,"CLEAR has a 90% success rate (risks include wound leakage, infection, inflammation, and astigmatism).
","क्लियर की सफलता दर 90% है (जोखिमों में घाव से रिसाव, संक्रमण, सूजन और दृष्टिवैषम्य शामिल हैं)।
"
eng_Latn,hin_Deva,"Where an underlying cause can be identified, treatment may be directed towards it.
","जहाँ एक मुख्य कारण की पहचान की जा सकती है, उसका विशिष्ट रूप से उपचार किया जा सकता है।
"
eng_Latn,hin_Deva,"Genetic changes can occur at different levels and by different mechanisms.
","आनुवंशिक परिवर्तन विभिन्न स्तरों पर और विभिन्न तंत्रों द्वारा हो सकते हैं।
"
eng_Latn,hin_Deva,"Being in the military, his father got a small piece of land for a house.
","फौज में होने के कारण उनके पिता को घर बनाने के लिए जमीन का एक छोटा सा टुकड़ा मिला।
"
eng_Latn,hin_Deva,"The Marathas took Delhi in 1771 before Shah Alam II arrived.
","शाह आलम द्वितीय के आने से पहले 1771 में मराठों ने दिल्ली पर कब्जा कर लिया था।
"
eng_Latn,hin_Deva,"Rajendra fought several battles with the Western Chalukyas.
","राजेंद्र ने पश्चिमी चालुक्यों के साथ कई युद्ध किए।
"
eng_Latn,hin_Deva,"Since 1992, seven of his directorial ventures were box office failures.
","1992 के बाद से, उनकी सात निर्देशित फिल्में बॉक्स ऑफिस पर असफल रहीं।
"
eng_Latn,hin_Deva,"Rahman released a 19-minute orchestral composition The Flying Lotus in 2017 featuring the demonetisation.
","रहमान ने 2017 में विमुद्रीकरण पर एक 19 मिनट की आर्केस्ट्रा रचना द फ्लाइंग लोटस को जारी किया।
"
eng_Latn,hin_Deva,"A ragam prescribes a set of rules for building a melody, very similar to the Western concept of mode.
","राग एक धुन को तैयार करने के लिए कुछ नियम निर्धारित करती है, जो पश्चिमी अवधारणा मोड के समान है।
"
eng_Latn,hin_Deva,"Note: The map alongside presents some of the notable locations in the district.
","ध्यान दें: बगल में दिए मानचित्र में जिले के कुछ उल्लेखनीय स्थानों को प्रस्तुत किया गया है।
"
eng_Latn,hin_Deva,"He was posthumously awarded the Dadasaheb Phalke Award for the year 1971.
","उन्हें 1971 में मरणोपरांत दादा साहेब फाल्के पुरस्कार से सम्मानित किया गया था।
"
eng_Latn,hin_Deva,"It is known by different names and celebrated with different customs in different Indian states and South Asian countries.
","इसे अलग-अलग नामों से जाना जाता है और अलग-अलग भारतीय राज्यों एवं दक्षिण एशियाई देशों में अलग-अलग रीति-रिवाजों के साथ मनाया जाता है।
"
eng_Latn,hin_Deva,"There is a Jayan memorial Arts & Sports club functioning at Thevally near the actor's hometown.
","अभिनेता के गृहनगर के पास थेवली में एक जयन स्मारक कला और खेल क्लब काम कर रहा है।
"
eng_Latn,hin_Deva,"This case echoes a decision in a case last year.
","यह मामला पिछले साल के एक मामले में दिए गए फैसले की तरह है।
"
eng_Latn,hin_Deva,"The last explosion occurred in Nagaon, 120 kilometres east of Guwahati, injuring four people, including a policeman.
","आखिरी धमाका गुवाहाटी से 120 किलोमीटर पूर्व नगाँव में हुआ, जिसमें एक पुलिसकर्मी समेत चार लोग घायल हो गए।
"
eng_Latn,hin_Deva,"The males, aged 19 and 20, were charged with drug possession, and a female aged 35 was charged with two counts of drug possession.
","19 और 20 वर्ष की आयु के पुरुषों पर नशीली दवाएँ रखने का आरोप लगाया गया था, और 35 वर्ष की आयु की महिला पर नशीली दवाएँ रखने के दो आरोप लगाए गए थे।
"
eng_Latn,hin_Deva,"Inside the rave, police arrested two males and a female.
","रेव से पुलिस ने दो युवकों और एक महिला को गिरफ्तार किया।
"
eng_Latn,hin_Deva,"Several South African trade unionists were included in the protesters arrested.
","गिरफ्तार किए गए प्रदर्शनकारियों में कई दक्षिण अफ्रीकी ट्रेड संघवादी शामिल थे।
"
eng_Latn,hin_Deva,"The luggage came from several different international flights and authorities do not know how they got there or if the contents of the luggage have been stolen.
","लगेज कई अलग-अलग अंतरराष्ट्रीय उड़ानों से आया था और अधिकारियों को यह नहीं पता कि वह यहाँ कैसे पहुँचा या लगेज की चीज़ें चोरी हुई हैं या नहीं।
"
eng_Latn,hin_Deva,"Incoming inmates such as Abramoff, typically are assigned to jobs such as food service work.
","अब्रामॉफ़ जैसे आने वाले कैदियों को खाद्य सेवा कार्य जैसे काम सौंपे जाते हैं।
"
eng_Latn,hin_Deva,"The other accused appeared on a charge of hiding evidence for the murder.
","दूसरा आरोपी हत्या के सबूत छिपाने के आरोप में पेश हुआ।
"
eng_Latn,hin_Deva,"Afghan security officers have attacked US soldiers at least two times in 2008.
","2008 में अफगान सुरक्षा अधिकारियों ने कम से कम दो बार अमेरिकी सैनिकों पर हमला किया है।
"
eng_Latn,hin_Deva,"A Greek police officer was injured in the leg by a flare, and a crewmember was also injured.
","एक ग्रीक पुलिस अधिकारी के पैर में अस्थिर ज्वाला से चोट लगी, और एक दल का सदस्य भी घायल हो गया था।
"
eng_Latn,hin_Deva,"Last week, 19 Afghans working for reconstruction projects in the region were killed, after their bus was ambushed.
","पिछले सप्ताह, क्षेत्र में पुनर्निर्माण परियोजनाओं के लिए काम कर रहे 19 अफगान मारे गए, जब उनकी बस पर घात लगाकर हमला किया गया था।
"
eng_Latn,hin_Deva,"If the ship is released soon, there will be no interruption in aid supply.
","अगर जहाज को जल्द ही छोड़ दिया जाता है, तो सहायता आपूर्ति में कोई रुकावट नहीं आएगी।
"
eng_Latn,hin_Deva,"He is now facing unrelated charges concerning an alleged assault on his landlord.
","वे अब अपने मकान मालिक पर कथित हमले के संबंध में असंबंधित आरोपों का सामना कर रहा है।
"
eng_Latn,hin_Deva,"There were 10 civilians killed in the attack.
","इन हमले में 10 नागरिक मारे गए थे।
"
eng_Latn,hin_Deva,"Brain Tumour Research is a UK based medical research charity dedicated to funding research, and raising awareness of brain tumours.
","ब्रेन ट्यूमर रिसर्च, यू.के. स्थित एक मेडिकल अनुसंधान धर्मार्थ संस्था है जो अनुसंधान के वित्तपोषण और ब्रेन ट्यूमर के बारे में जागरूकता बढ़ाने के कार्यों को समर्पित है।
"
eng_Latn,hin_Deva,"This musical piece is an open interpretation of this major stance against black money which also includes Narendra Modi's speech.
","यह संगीतमय रचना काले धन के खिलाफ़ इस प्रमुख रवैये की खुली व्याख्या है जिसमें नरेंद्र मोदी का भाषण भी शामिल है।
"
eng_Latn,hin_Deva,"Iron nails and clamps have been recovered from this palace site.
","इस महल के स्थल से लोहे की कीलें और हथौड़े मिले हैं।
"
eng_Latn,hin_Deva,"Magadha under Ajatashatru became the most powerful kingdom in North India.
","अजातशत्रु के अधीन मगध उत्तर भारत का सबसे शक्तिशाली राज्य बन गया।
"
eng_Latn,hin_Deva,"Kamaladevi broke a tradition by filing for divorce.
","कमलादेवी ने तलाक की अर्जी देकर परंपरा तोड़ी।
"
eng_Latn,hin_Deva,"During the same time, Ahilya Bai captured the Gohad fort.
","उसी समय के दौरान,अहिल्या बाई ने गोहद किले पर कब्जा कर लिया।
"
eng_Latn,hin_Deva,"Necrotic tissue is an ideal area for bacterial growth, which has the ability to compromise wound healing.
","परिगलित ऊतक बैक्टीरिया के विकास के लिए एक आदर्श क्षेत्र है, जो घाव भरने को जोखिम में डालने की क्षमता रखता है।
"
eng_Latn,hin_Deva,"HIV directly infects a small number of T helper cells, and also impairs other immune system responses indirectly.
","एचआईवी सीधे टी सहायक कोशिकाओं की एक छोटी संख्या को संक्रमित करता है, और अप्रत्यक्ष रूप से अन्य प्रतिरक्षा प्रणाली प्रतिक्रियाओं को भी बाधित करता है।
"
eng_Latn,hin_Deva,"He was also an ''ardent devotee'' of the Bengali Hindu saint, Sri Anandamayi Ma.
","वह बंगाली हिंदू संत, श्री आनंदमयी मां के 'उद्दीप्त भक्त' भी थे।
"
eng_Latn,hin_Deva,"He thought it rather amusing that George took to him so much, but he and George really bonded.
","उन्हें हास्यपद लगा कि जॉर्ज उन्हें इतना पसंद करते हैं, लेकिन जॉर्ज और उनमें वास्तव में अच्छे संबंध बन गए थे।
"
eng_Latn,hin_Deva,"Therefore, usually, the same tests are used as in any person suspected of having coronary artery disease
","इसलिए, आमतौर पर, उसी तरह के परीक्षणों का उपयोग किया जाता है जो किसी व्यक्ति में कोरोनरी धमनी की बीमारी होने का संदेह होने पर किया जाता है
"
eng_Latn,hin_Deva,"Cats are able to get infected by either consuming an infected bird or by contracting the virus from another infected cat.
","बिल्लियाँ या तो किसी संक्रमित पक्षी को खाकर या किसी अन्य संक्रमित बिल्ली के वायरस से संक्रमित होती हैं।
"
eng_Latn,hin_Deva,"Aphakia is the absence of the lens of the eye, due to surgical removal, such as in cataract surgery, a perforating wound or ulcer, or congenital anomaly.
","मोतियाबिंद के लिए सर्जरी, एक छिद्रित घाव या अल्सर, या जन्मजात विसंगति के कारण सर्जरी की वजह से आँख के लेंस के मौजूद न होने की स्थिति अपाकिया है।
"
eng_Latn,hin_Deva,"Many also read large-print, which is easier for them to read without such devices.
","कई लोग बड़ा-प्रिंट भी पढ़ लेते हैं, जो उनके लिए ऐसे उपकरणों के बिना पढ़ना आसान होता है।
"
eng_Latn,hin_Deva,"The abducens nerve controls the movement of a single muscle, the lateral rectus muscle of the eye.
","एब्ड्यूकेन्स तंत्रिका एक मांसपेशी, आँख की पार्श्व रेक्टस मांसपेशी के चलन को नियंत्रित करती है।
"
eng_Latn,hin_Deva,"The more different the cancer cells look compared to normal duct cells, the greater the risk of systemic spread.
","सामान्य वाहिनी कोशिकाओं की तुलना में कैंसर कोशिकाएँ जितनी अधिक भिन्न दिखती हैं, प्रणालीगत प्रसार का जोखिम उतना ही अधिक होता है।
"
eng_Latn,hin_Deva,"In some contemporary texts, he is described as the Hindu Emperor in Northern India.
","कुछ समकालीन ग्रँथों में, उन्हें उत्तरी भारत में हिंदू सम्राट के रूप में वर्णित किया गया है।
"
eng_Latn,hin_Deva,"Most of the cosmetic eyelid surgeries aim to enhance the look of the face and to boost self-confidence by restoring a youthful eyelid appearance.
","पलक की अधिकांश कॉस्मेटिक सर्जरी का उद्देश्य चेहरे के रूप को बढ़ाना और युवाओं के समान पलक की रूपरेखा को बहाल करके आत्मविश्वास को बढ़ावा देना है।
"
eng_Latn,hin_Deva,"After death, it is common in many cultures to pull the eyelids of the deceased down to close the eyes.
","मृत्यु के बाद, कई संस्कृतियों में यह आम बात है कि मृतक की पलकें नीचे करके आंखें बंद कर दी जाती हैं।
"
eng_Latn,hin_Deva,"Though he does ask Lisa what the Internet is when she mentions it.
","हालाँकि वह लीज़ा से पूछता है कि इंटरनेट क्या है जब वह इसका उल्लेख करती है।
"
eng_Latn,hin_Deva,"The two largest human body cavities are the ventral body cavity, and the dorsal body cavity.
","मानव शरीर की दो सबसे बड़ी गुहाएँ अधरीय शरीर गुहा और पृष्ठीय शरीर गुहा हैं।
"
eng_Latn,hin_Deva,"The vision may be blurred, both from any swelling of the cornea and from excess tears.
","कॉर्निया में किसी भी प्रकार की सूजन और अत्यधिक आँसू, दोनों से दृष्टि धुंधली हो सकती है।
"
eng_Latn,hin_Deva,"In the dorsal body cavity the brain and spinal cord are located.
","पृष्ठीय शारीरिक गुहा में मस्तिष्क और रीढ़ की हड्डी स्थित होती है।
"
eng_Latn,hin_Deva,"The thoracic cavity is separated from the abdominopelvic cavity by the diaphragm.
","वक्ष गुहा को डायाफ्राम द्वारा उदर श्रोणि गुहा से अलग किया जाता है।
"
eng_Latn,hin_Deva,"In most cases, cleft lip is also present.
","ज्यादातर मामलों में, भंग होंठ भी होते हैं।
"
eng_Latn,hin_Deva,"The soft palate is in these cases cleft as well.
","इन मामलों में नरम तालु भी दो भागों में कटा हुआ होता है।
"
eng_Latn,hin_Deva,"The obsolete term for a person with this syndrome was Mongolian idiot.
","इस सिंड्रोम से पीड़ित व्यक्ति के लिए अप्रचलित शब्द मांगोलिज्म था।
"
eng_Latn,hin_Deva,"This event was celebrated in Persian and Urdu verses.
","इस घटना का उल्लेख फारसी और उर्दू छंदों में किया गया था।
"
eng_Latn,hin_Deva,"He is also referred to by the honorific Babasaheb.
","उन्हें सम्मानसूचक नाम बाबासाहेब से भी संदर्भित किया जाता है।
"
eng_Latn,hin_Deva,"However, the Hindu and Jain writers state that Prithviraj defeated Muhammad multiple times before being killed.
","हालाँकि, हिंदू और जैन लेखकों का कहना है कि मारे जाने से पहले पृथ्वीराज़ ने मुहम्मद को कई बार हराया था।
"
eng_Latn,hin_Deva,"On their part, Rajputana put every ounce of their efforts to score.
","अपनी ओर से, राजपुताना ने गोल करने के लिए अपना पूरा प्रयास किया।
"
eng_Latn,hin_Deva,"This is not a game of hockey, but magic.
","यह हॉकी का नहीं बल्कि जादूई खेल है।
"
eng_Latn,hin_Deva,"Dhyan Chand is in fact the magician of hockey.
","ध्यानचंद वास्तव में हॉकी के जादूगर हैं।
"
eng_Latn,hin_Deva,"Bundi is a city in the Hadoti region of Rajasthan state in northwest India and the capital of the former princely state of Rajputana agency.
","बूंदी पूर्वोत्तर भारत में राजस्थान राज्य के हड़ोती ज़िले में स्थित एक नगर है, जो पूर्व रियासत राजपुताना एजेंसी की राजधानी थी।
"
eng_Latn,hin_Deva,"He was named ""Showman of the Millennium"" by Star Screen Awards in 2002.
","2002 में स्टार स्क्रीन अवार्ड्स द्वारा उन्हें ""शोमैन ऑफ़ द मिलेनियम"" नामित किया गया था।
"
eng_Latn,hin_Deva,"His films Sau Crore and Censor were critically acclaimed.
","उनकी सौ करोड़ और सेंसर फिल्मों को समीक्षकों द्वारा सराहा गया।
"
eng_Latn,hin_Deva,"Bipasha Basu was born on 7 January 1979 to a Bengali family in Delhi.
","बिपाशा बासु का जन्म 7 जनवरी 1979 में दिल्ली में एक बंगाली परिवार में हुआ था।
"
eng_Latn,hin_Deva,"That same year, they were paired again in his first and only Bengali film 'Sagina Mahato'.
","उसी वर्ष, उनकी पहली और एकमात्र बंगाली फिल्म 'सगीना महतो' में फिर से उनकी जोड़ी दिखाई दी।
"
eng_Latn,hin_Deva,"She has one elder sister, Bidisha, and one younger sister, Bijoyeta.
","उनकी एक बड़ी बहन, बिदिशा और एक छोटी बहन, बिजॉयता है।
"
eng_Latn,hin_Deva,"He got in his court for marriage the daughter of Seleucus Nicator, Berenice (Suvarnnaksi), and thus, he mixed the Indians and the Greeks.
","उन्होंने सेल्यूकस निकेटर की बेटी, बेरेनिस (सुवर्णाक्षी)  के विवाह के लिए उनके दरबार में प्रवेश किया, और इस तरह, उन्होंने भारतीयों और यूनानियों को मिला दिया।
"
eng_Latn,hin_Deva,"Following the departure of the Seleucid army, the Bactrian kingdom seems to have expanded.
","सेलूसीआई सेना के जाने के बाद, बक्ट्रियाई साम्राज्य का विस्तार हुआ प्रतीत होता है।
"
eng_Latn,hin_Deva,"Around the 6th century, it was exported eastwards and influenced the genesis of almost all Southeast Asian scripts.
","छठी शताब्दी के आस-पास, यह पूर्व में भी जाना जाने लगा और लगभग सभी दक्षिण पूर्व एशियाई लिपियों की उत्पत्ति को इसने प्रभावित किया।
"
eng_Latn,hin_Deva,"Its vast, undulating terrain harbours habitats for diverse flora and fauna.
","इसका विशाल, लहरदार भूभाग विविध वनस्पतियों और जीवों को आश्रय देता है।
"
eng_Latn,hin_Deva,"It was donated by the nizam to establish a national park.
","एक राष्ट्रीय उद्यान की स्थापना के लिए यह निजाम द्वारा दान किया गया था।
"
eng_Latn,hin_Deva,"A number of rivers originate from the cracks and slopes of this peak.
","कई नदियों का स्रोत इस चोटी की दरारों और ढलानों में है।
"
eng_Latn,hin_Deva,"Sukhna is a sanctuary for many exotic migratory birds like the Siberian duck, storks, and cranes during the winter months.
","सुखना सर्दियों के महीनों में साइबेरियाई बत्तख, लकलक और सारस जैसे कई विदेशी प्रवासी पक्षियों के लिए एक अभयारण्य है।
"
eng_Latn,hin_Deva,"This annual ritual has been a regular feature since long ago.
","यह वार्षिक रस्म काफी समय से एक नियमित विशेषता रही है।
"
eng_Latn,hin_Deva,"The ancient Koteshwar temple lies only 4km away.
","प्राचीन कोटेश्वर मंदिर केवल 4 किलोमीटर दूर स्थित है।
"
eng_Latn,hin_Deva,"His next release was the dance comedy Jhoom Barabar Jhoom in 2007, alongside Preity Zinta, Bobby Deol, and Lara Dutta.
","उनकी अगली प्रस्तुति 2007 में प्रीति जिंटा, बॉबी देओल और लारा दत्ता के साथ डांस कॉमेडी झूम बराबर झूम थी।
"
eng_Latn,hin_Deva,"Umar Farouk Abdulmutallab pleaded 'not guilty' to charges of attempting to blow up Northwest Airlines Flight 253 before a court in the United States today.
","उमर फारूक अब्दुलमुतल्लब ने आज संयुक्त राज्य अमरीका की एक अदालत के समक्ष नॉर्थवेस्ट एयरलाइंस की उड़ान 253 को बम से उड़ाने के प्रयास के आरोपों के लिए 'दोषी नहीं' होने का अभिवचन किया।
"
eng_Latn,hin_Deva,"Police Inspector General Kale Kaihura described the initial indications as pointing to ""homicide"".
","पुलिस महानिरीक्षक काले कैहुरा ने शुरुआती संकेतों को ""हत्या"" की ओर इशारा करते हुए बताया।
"
eng_Latn,hin_Deva,"Earlier this week, 11 elderly people had been burned on suspicion of witchcraft.
","इस सप्ताह की शुरुआत में,जादू टोने के शक में 11 बुजुर्गों को जला दिया गया था।
"
eng_Latn,hin_Deva,"He appeared in front of the Sale Magistrates' Court in a filing, hearing, and did not apply for bail, and was remanded.
","वह एक फाइलिंग, सुनवाई में सेल मजिस्ट्रेट की अदालत में पेश किया गया, जहाँ उसने जमानत के लिए आवेदन नहीं किया, और उसे वापस हवालात में भेज दिया गया।
"
eng_Latn,hin_Deva,"Several businesses were also damaged in the attack and military personnel were retrieving body parts from trees.
","हमले में कई व्यवसायों को भी नुकसान पहुँचा और सैन्य कर्मी पेड़ों से शरीर के अंगों को निकाल रहे थे।
"
eng_Latn,hin_Deva,"Later, surveillance cameras recorded the two women leaving the hotel alone.
","बाद में, चौकसी कैमरों ने दोनों महिलाओं को अकेले होटल से बाहर निकलते हुए रिकॉर्ड किया।
"
eng_Latn,hin_Deva,"FMC Novamed maintains that all the allegations by the union workers are a lie.
","एफ.एम.सी. नोवामेड अपनी बात पर डटा है कि यूनियन कर्मियों के सभी आरोप झूठे हैं।
"
eng_Latn,hin_Deva,"According to multiple reports and eye-witnesses, at least three explosions were heard.
","कई रिपोर्टों और प्रत्यक्षदर्शियों के अनुसार, कम से कम तीन विस्फोटों की आवाजें सुनाई पड़ी थीं।
"
eng_Latn,hin_Deva,"Laknavaram Lake is a lake located in Govindaraopet Mandal in the Mulugu district.
","लकनावरम झील मुलुगु जिले के गोविंदरावपेट मंडल में स्थित एक झील है।
"
eng_Latn,hin_Deva,"It is located 17 km from Mulugu and 80km from Warangal, Telangana.
","यह मुलुगु से 17 कि.मी. और तेलंगाना में वारंगल से 80 कि.मी. दूर स्थित है।
"
eng_Latn,hin_Deva,"The Dhuandhar Falls are located on the Narmada River in Bhedaghat and are 30 meters high.
","धुआँधार झरना भेड़ाघाट में नर्मदा नदी पर स्थित है और 30 मीटर ऊँचा है।
"
eng_Latn,hin_Deva,"The waterfall is in a rivulet named Ahiraj which originates from the 'Chhuikhanch' forest.
","यह झरना अहिराज नामक एक नदी में है जो 'छुईखँच' जंगल से निकलती है।
"
eng_Latn,hin_Deva,"The falls is located on the Western Ghats and to the south of Papanasam lower, the lake from where Tamiraparani River originates.
","यह झरना पश्चिमी घाट पर और पापनासम निचले हिस्से के दक्षिण में स्थित है, जहाँ से तामीरापरानी नदी का उद्गम होता है।
"
eng_Latn,hin_Deva,"Their son Seelam Rram Boopal Reddy was a retired IAS officer.
","उनके पुत्र सीलम राम बूपाल रेड्डी एक सेवानिवृत्त आई.ए.एस. अधिकारी थे।
"
eng_Latn,hin_Deva,"Abdomen hair is usually removed to avoid complications that may appear during the incision.
","चीरे के दौरान होने वाली समस्याओं से बचने के लिए पेट के निचले भाग के बाल आमतौर पर हटा दिए जाते हैं।
"
eng_Latn,hin_Deva,"Descemetoceles occur when the ulcer extends through the stroma.
","डेसिमेटोसेलेस तब होता है जब अल्सर स्ट्रोमा में फैलता है।
"
eng_Latn,hin_Deva,"It has existed long before the invention of inline skates.
","ये इनलाइन स्केट्स के आविष्कार से बहुत पहले से मौजूद है।
"
eng_Latn,hin_Deva,"A ball is usually used instead of a puck, and protective equipment is not usually worn.
","आमतौर पर पक के बजाय एक गेंद का उपयोग किया जाता है, और आमतौर पर सुरक्षात्मक उपकरण नहीं पहने जाते हैं।
"
eng_Latn,hin_Deva,"In this case the possessor, being a noun, is used to describe the possessee.
","इस मामले में मालिक, एक संज्ञा होने के नाते, अधिकार रखने वाले का वर्णन करने के लिए प्रयोग किया जाता है।
"
eng_Latn,hin_Deva,"Coughing causes point tenderness in this area (McBurney's point), historically called Dunphy's sign.
","खाँसी इस क्षेत्र में सूजन का कारण बनती है (मैकबर्नी का बिंदु), जिसे ऐतिहासिक रूप से डंफी संकेत कहा जाता है।
"
eng_Latn,hin_Deva,"Antibiotics, along with pain medication, may be administered before appendectomies.
","एपेंडेक्टोमी से पहले दर्द निवारक दवाओं के साथ एंटीबायोटिक्स भी दिए जा सकते हैं।
"
eng_Latn,hin_Deva,"Conjunctivitis is identified by inflammation of the conjunctiva, manifested by irritation and redness.
","कंजंक्टिवाइटिस की पहचान कंजंक्टिवा की सूजन से होती है, जिससे जलन और लालिमा नजर आती है।
"
eng_Latn,hin_Deva,"It is a condition in which a child is born with an extra 21st chromosome.
","यह एक ऐसी स्थिति है जिसमें बच्चा अतिरिक्त 21वें गुणसूत्र के साथ पैदा होता है।
"
eng_Latn,hin_Deva,"Because the nerve emerges near the bottom of the brain, it is often the first nerve compressed when there is any rise in intracranial pressure.
","चूंकि तंत्रिका मस्तिष्क के निचले हिस्से के पास निकलती है, इसलिए इंट्राक्रैनील दबाव में कोई वृद्धि होने पर अक्सर यह पहली तंत्रिका दबती है।
"
eng_Latn,hin_Deva,"Plastic bronchitis is a disorder in which branching casts of the airways are expectorated.
","प्लास्टिक ब्रोंकाइटिस एक विकार है जिसमें वायुमार्ग की शाखाओं में बलगम निर्मोक जम जाता है।
"
eng_Latn,hin_Deva,"Duplicate handcuff keys could be concealed in many body orifices, such as in the nasal passages or underneath the tongue.
","हथकड़ी की नकली चाबियों को शरीर के कई गुहाओं में छुपाया जा सकता है, जैसे कि नासा-गुहा में या जीभ के नीचे।
"
eng_Latn,hin_Deva,"All these legends can be traced to two primary traditions.
","इन सभी किंवदंतियों का दो प्राथमिक परंपराओं से संबंध देखा जाता है।
"
eng_Latn,hin_Deva,"In some tellings, the tales are interlinked, with one acting as a frame story for another.
","कुछ कहानियों में, ये संबंधित है, जो एक दूसरे के लिए एक आधिकारिक कथा के रूप में काम करती हैं।
"
eng_Latn,hin_Deva,"The children then collect the money and sweet fruits.
","बच्चे फिर वह पैसे और मीठे फल इकट्ठा करते हैं।
"
eng_Latn,hin_Deva,"The fourth day of the festival is Kaanum Pongal (: the word kaanum means ""to view"").
","त्योहार का चौथा दिन कानुम पोंगल होता है ( :कानुम शब्द का अर्थ ""देखना"" होता है)।
"
eng_Latn,hin_Deva,"The string often contains abrasives to cut down other people's kites.
","इस धागे में अक्सर दूसरे लोगों की पतंगों को काटने के लिए घर्षण के लेप होते हैं।
"
eng_Latn,hin_Deva,"It is for offering thanks to cattle, as they help farmers in agriculture.
","यह मवेशियों को धन्यवाद देने के लिए है, क्योंकि वे खेती में किसानों की मदद करते हैं।
"
eng_Latn,hin_Deva,"They first introduced this festival of immersing the ancestors' remains in the holy river.
","पूर्वजों के अवशेषों को पवित्र नदी में विसर्जित करने के इस त्योहार की उन्होंने सबसे पहले शुरुआत की।
"
eng_Latn,hin_Deva,"Since then, it has been adopted by other groups in India and popularized over the years.
","तब से, इसे भारत में अन्य समूहों द्वारा अपनाया गया है और समय के साथ यह लोकप्रिय हुआ है।
"
eng_Latn,hin_Deva,"Green is the colour code of this day.
","इस दिन सब हरा रंग धारण करते हैं।
"
eng_Latn,hin_Deva,"Skandamata, the goddess worshipped on Panchami (fifth day), is the mother of Skanda (or Kartikeya).
","पंचमी (पांचवें दिन) को पूजी जाने वाली देवी स्कंदमाता, स्कंद (या कार्तिकेय) की मां हैं।
"
eng_Latn,hin_Deva,"Sisters tie rakhi to brothers and wish immortality.
","बहनें भाइयों को राखी बांधती हैं और उनके अमर रहने की कामना करती हैं।
"
eng_Latn,hin_Deva,"This was a turning point in his career.
","यह उनके करियर में एक महत्वपूर्ण मोड़ था।
"
eng_Latn,hin_Deva,"Ghanshyam Das Birla died in London on 11 June 1983 at the age of 89.
","घनश्याम दास बिड़ला का 89 वर्ष की आयु में 11 जून 1983 में लंदन में निधन हो गया।
"
eng_Latn,hin_Deva,"A junior shooter in Switzerland exercising bullseye shooting with a SIG 550.
","स्विट्जरलैंड में एक जूनियर शूटर एसआईजी 550 के साथ बुल्सआई शूटिंग का अभ्यास कर रहा है।
"
eng_Latn,hin_Deva,"Athletic shooting sports are hybrid events of normally stationary shooting sports competitions and the sport of athletics or other physically demanding non-shooting sports.
","एथलेटिक शूटिंग खेल सामान्य रूप से स्थिर शूटिंग खेल प्रतियोगिताओं और एथलेटिक्स के खेल या अन्य मेहनत वाले गैर-शूटिंग खेलों का मिश्रित खेल है।
"
eng_Latn,hin_Deva,"That rule change was also applied to high school and junior high play soon after.
","नियम में इस बदलाव को जल्द ही हाई स्कूल और जूनियर हाई प्ले पर भी लागू किया गया।
"
eng_Latn,hin_Deva,"Offensive systems are the formations used by the offense to attempt to ground the ball into the opposing court.
","आक्रामक प्रणालियाँ वे फॉर्मेशन हैं जिनका उपयोग विरोधी दल द्वारा गेंद को विरोधी कोर्ट में ग्राउंड करने के लिए किया जाता है।
"
eng_Latn,hin_Deva,"They in turn had adopted the word from the Arawakan languages of the Caribbean for a dugout canoe which is Kanawa.
","खुद उन्होंने उस शब्द को कैरीबियन की अरावक भाषाओं में कनावा से लिया है जिसका मतलब है खोखले लट्ठे से बनाई गई डोंगी।
"
eng_Latn,hin_Deva,"Canoeing has been part of the Olympics since 1936.
","कैनोइंग 1936 से ओलंपिक का हिस्सा रहा है।
"
eng_Latn,hin_Deva,"A seated rower pulls on one or two oars, which lever the boat through the water.
","बैठा हुआ नौकाचालक एक या दो पतवारों को चलाता है, जिससे नाव पानी में आगे जाती है।
"
eng_Latn,hin_Deva,"A schooner has a mainmast taller than its foremast, distinguishing it from a ketch or a yawl.
","दो मस्तूलों वाले जहाज़ में प्रमुख मस्तूल होता है जो इसके अग्रभाग की तुलना में अधिक लंबा होता है, और जो इसे कश्ती  या यॉल से अलग करता है।
"
eng_Latn,hin_Deva,"The WUKF accepts more than one federation or association per country.
","डब्ल्यू.यू.के.एफ. प्रति देश एक से अधिक संघ या संस्था को स्वीकार करता है।
"
eng_Latn,hin_Deva,"Pancholi made his acting debut with Shahadat in 1985.
","पंचोली ने 1985 में शहादत के साथ अभिनय की शुरुआत की थी।
"
eng_Latn,hin_Deva,"Ajit had a strong friendship with actor Rajendra Kumar.
","अभिनेता राजेंद्र कुमार के साथ अजीत की गहरी दोस्ती थी।
"
